As_class,ts_soc,ts_silt,ts_ph,ts_clay,ts_cec,ss_soc,ss_silt,ss_ph,ss_clay,ss_cec,fluvisols,et0_yr,ai_et0,elevation,slope,precip,temp,distance_to_river,latitude,longitude
1,249,285,54,308,169,57,262,56,385,147,9,1478,13571,93,3.533499956,2007,24.0666666,836.4165855,26.51265014,94.14363453
0,221,342,56,265,146,41,329,58,326,130,10,1489,14847,80,3.533499956,2212,24.19999981,2149.490192,26.70774188,93.76538047
1,252,356,54,253,161,56,330,55,325,146,11,1486,14367,84,3.533499956,2135,24.12499968,419.8789025,26.64796769,93.66455302
0,277,350,56,252,171,50,331,58,343,157,11,1491,14412,79,3.533499956,2149,24.19166644,1273.952462,26.65085007,93.63269255
1,240,363,55,270,178,54,324,56,374,151,12,1483,12425,109,3.533499956,1844,24.03333314,1910.707355,26.37017556,93.97917561
1,266,319,55,257,179,61,272,56,355,157,13,1462,14765,102,3.533499956,2159,23.92500003,945.967281,26.63538946,94.18510027
0,233,333,56,261,168,70,301,57,363,149,15,1479,13879,96,3.533499956,2054,24.05833308,2373.196524,26.58534519,93.88757006
0,241,332,56,268,168,40,305,59,354,152,15,1483,14623,88,3.533499956,2170,24.10833327,2360.298446,26.67211195,93.86282878
1,233,307,56,278,171,63,298,58,351,158,16,1469,14800,92,3.533499956,2175,23.99166648,1823.911293,26.66184243,93.99774499
1,235,306,55,267,169,61,268,56,385,149,19,1472,13805,93,3.533499956,2033,24.05833324,1186.833062,26.54997155,94.10102308
1,265,323,57,311,174,60,291,59,396,148,7,1491,12044,123,3.548659086,1797,24.0666666,229.7639616,26.26777897,94.02918711
1,276,303,53,290,207,97,285,53,332,178,9,1433,15592,122,3.548659086,2235,23.70833333,2043.708478,26.69568183,94.41472242
0,281,343,56,258,166,60,318,57,359,152,9,1488,14419,79,3.548659086,2147,24.17499987,563.9654215,26.64513576,93.59739283
0,253,346,53,261,158,57,335,55,345,143,10,1491,14224,88,3.548659086,2121,24.09999975,1510.679004,26.63037384,93.61307492
1,245,300,56,275,167,61,269,57,371,140,12,1474,13817,95,3.548659086,2038,24.04166651,998.4040227,26.54007504,94.15916599
0,247,323,54,277,185,81,309,55,341,162,13,1466,14668,98,3.548659086,2151,23.9416666,731.1538333,26.64591195,94.02559064
0,263,334,55,266,179,56,309,56,349,154,13,1465,14673,88,3.548659086,2151,23.98333327,10.7818079,26.63511017,94.09358608
1,281,283,57,328,169,76,271,59,390,146,13,1480,13196,97,3.548659086,1954,24.11666663,436.3098306,26.4723457,94.09946782
0,247,341,56,256,155,47,318,57,336,136,14,1485,14761,86,3.548659086,2193,24.14166641,648.567919,26.68541884,93.81483995
0,342,336,58,291,148,162,317,59,352,139,14,1495,14798,80,3.548659086,2213,24.17500035,946.5606997,26.71046247,93.71120465
0,237,341,55,260,157,57,311,57,357,135,15,1481,13485,105,3.548659086,1998,24.05833308,2279.95502,26.54585988,93.93004016
0,239,328,55,278,178,53,300,56,371,150,18,1473,13736,105,3.548659086,2024,23.96666638,4381.431175,26.56439512,93.99395261
0,246,309,55,287,167,56,287,56,359,144,19,1477,13816,99,3.548659086,2042,24.01666641,3067.617249,26.57834031,93.96341674
1,252,326,57,284,166,58,290,58,398,146,5,1486,12445,107,3.608652592,1850,24.07499997,660.5346894,26.35635202,94.05653991
0,229,314,54,285,166,70,281,55,379,145,15,1476,13847,99,3.608652592,2044,23.99999984,3588.782432,26.57743364,93.97320139
0,261,310,56,281,180,52,312,58,341,158,15,1463,15717,80,3.608652592,2301,24.01666657,1867.045041,26.73819792,94.10805735
0,240,311,56,279,167,81,294,57,375,152,19,1474,13930,98,3.608652592,2054,23.99999968,1631.832131,26.59001771,93.95733767
1,275,319,57,318,185,81,291,58,400,154,5,1491,12174,121,3.623494148,1816,24.0666666,792.875288,26.29281308,94.04682405
0,234,357,54,252,167,51,347,56,346,146,8,1488,14164,85,3.623494148,2108,24.09999975,2232.606209,26.62398704,93.60988684
0,264,333,55,255,160,53,317,56,347,143,8,1490,14387,89,3.623494148,2144,24.17499971,332.8984669,26.64843639,93.61014045
0,240,305,53,263,200,130,274,53,351,172,9,1457,15593,104,3.623494148,2272,23.92500019,3545.528953,26.71276341,94.18921539
0,261,303,56,300,170,38,291,58,356,147,9,1470,15538,88,3.623494148,2285,24.0666666,684.5143682,26.73015608,94.02791502
0,259,315,55,244,181,58,282,57,345,148,11,1454,14422,108,3.623494148,2098,23.89166689,1581.742266,26.57560576,94.23000763
1,269,325,56,268,200,63,281,57,358,160,14,1462,14554,98,3.623494148,2129,23.94166676,116.360961,26.61561182,94.18278958
0,279,320,55,272,180,55,291,57,361,158,17,1480,14583,84,3.623494148,2159,24.08333317,2394.12028,26.66111009,93.86157362
1,227,332,55,278,206,61,296,57,366,169,18,1471,13797,98,3.623494148,2031,23.98333311,2790.766062,26.55074303,94.06899161
0,233,326,55,256,163,87,299,57,357,142,18,1476,14362,94,3.623494148,2120,24.00833305,3026.614428,26.63135467,93.96702589
0,246,330,55,267,172,50,304,56,356,152,22,1481,13630,93,3.623494148,2019,24.04166651,2749.55155,26.56481313,93.91737138
1,237,316,58,294,168,63,296,59,360,146,5,1481,12687,106,3.667654514,1880,24.0666666,1778.625014,26.3698566,94.10248403
0,206,368,53,247,190,49,330,52,335,151,6,1479,14232,103,3.667654514,2106,23.98333343,2951.423049,26.62263509,93.67408763
0,263,356,58,272,179,59,291,59,390,141,8,1500,11658,113,3.667654514,1749,24.1500001,1156.126243,26.20714734,93.98782227
0,262,328,57,254,150,52,315,59,335,140,9,1490,14421,82,3.667654514,2149,24.18333308,1114.04981,26.65481174,93.63808762
0,242,332,55,284,173,67,321,57,375,145,10,1480,13362,102,3.667654514,1979,24.09166654,1407.444424,26.53108057,93.94565307
1,245,296,57,311,160,89,281,58,383,138,10,1483,13236,96,3.667654514,1963,24.07499997,2557.450368,26.4715753,94.13147347
1,259,296,54,278,179,61,281,56,357,151,10,1454,16560,93,3.667654514,2408,23.91666667,3020.59998,26.80794796,94.19298263
1,228,347,57,271,178,58,312,59,382,157,11,1486,12353,113,3.667654514,1836,24.0666666,1598.382543,26.35540237,93.9947651
1,284,319,54,272,180,67,306,55,335,152,11,1466,14598,91,3.667654514,2141,23.9416666,1835.197629,26.64060117,94.0348704
1,254,329,55,265,182,50,312,57,333,155,12,1466,14791,94,3.667654514,2169,23.95833317,1478.802885,26.65150781,94.06086484
0,228,343,55,267,161,53,323,57,330,139,13,1484,14924,80,3.667654514,2215,24.15833314,526.4085968,26.70257486,93.82174407
1,260,333,57,267,145,67,324,59,320,128,13,1489,14442,78,3.667654514,2151,24.18333308,871.4513869,26.66595268,93.73589211
1,285,302,55,278,198,61,263,56,366,171,13,1465,14449,100,3.667654514,2117,23.96666654,535.9008776,26.60449966,94.15924819
1,231,300,55,276,184,56,270,55,374,165,14,1466,14356,94,3.667654514,2105,23.99166648,899.5001632,26.60250027,94.10958044
0,249,355,56,263,151,55,335,58,345,131,14,1493,14573,80,3.667654514,2176,24.18333324,2220.360269,26.68099897,93.66826176
0,215,312,56,269,162,68,296,57,361,141,15,1472,14325,96,3.667654514,2110,23.95833317,348.7853633,26.62377346,94.00077891
0,235,334,53,263,160,81,304,54,355,143,15,1480,13614,101,3.667654514,2016,24.02499978,3604.585408,26.56610988,93.92740786
1,244,311,55,281,175,60,286,57,366,150,15,1468,14301,94,3.667654514,2100,23.94999981,1773.526526,26.61489873,94.02448477
0,262,338,54,265,182,57,315,56,341,156,15,1484,15354,83,3.667654514,2279,24.13333321,1149.21675,26.73411032,93.88972601
1,254,328,55,271,179,60,300,56,361,156,16,1484,14363,86,3.667654514,2132,24.08333317,452.3425025,26.64575805,93.83507914
0,260,316,55,277,173,67,295,57,359,152,17,1476,13988,98,3.667654514,2065,24.01666641,2675.743138,26.5925076,93.93042412
0,265,316,54,296,165,73,296,54,363,146,18,1473,13894,102,3.667654514,2048,23.99166648,4735.09647,26.57804468,93.9905759
0,247,313,55,282,167,67,298,57,372,152,19,1473,13956,102,3.667654514,2056,24.00833305,2281.589939,26.58516545,93.96172652
0,287,326,54,273,177,62,309,55,344,151,19,1467,14601,98,3.667654514,2143,23.94999997,3230.242293,26.63657474,94.05418977
0,236,368,54,250,168,60,352,55,329,143,13,1485,14119,86,3.711283922,2098,24.07499981,2145.05361,26.6127533,93.61110894
0,251,293,51,279,193,55,269,52,350,161,15,1465,16576,95,3.711283922,2430,24.00833321,3286.284061,26.81443838,94.12440356
1,224,305,55,288,173,63,287,56,363,146,17,1468,14301,97,3.711283922,2100,23.94999981,1301.279613,26.6153545,94.01959193
1,291,334,55,280,204,65,294,56,368,165,20,1478,13503,107,3.711283922,1996,24.00833321,767.9712097,26.53573463,94.01537495
0,247,352,57,274,166,115,327,57,346,150,4,1475,14012,95,3.740084171,2068,23.89166689,1109.533512,26.58962395,93.62090335
1,264,323,56,310,175,96,319,57,346,149,6,1481,12614,114,3.740084171,1869,24.0666666,2713.427128,26.35977345,94.09146154
1,260,303,55,273,167,61,273,56,359,145,7,1474,13722,100,3.740084171,2023,24.04999987,1343.37206,26.51937692,94.16664134
0,267,330,56,271,159,60,307,58,355,154,7,1493,14493,80,3.740084171,2164,24.17499987,780.8613391,26.65483199,93.56380857
0,248,340,55,256,159,78,325,56,343,144,8,1490,14387,85,3.740084171,2144,24.17499971,501.2394697,26.64821532,93.61259159
1,249,319,56,277,181,57,304,56,342,153,9,1466,14691,96,3.740084171,2155,23.95833317,2593.133521,26.64362803,94.0500596
0,254,351,52,249,189,58,312,53,347,159,10,1486,14210,88,3.740084171,2113,24.04166667,1703.506079,26.63008706,93.71452245
1,265,297,55,283,211,82,263,56,381,177,10,1473,13840,94,3.740084171,2039,23.99999984,2065.206581,26.55574001,94.08686521
1,292,304,56,253,193,74,275,57,350,161,10,1453,14411,114,3.740084171,2095,23.85000022,1764.541137,26.5698242,94.24415351
0,224,368,54,249,159,68,341,55,337,141,11,1487,14094,88,3.740084171,2097,24.07499981,2613.262926,26.61429325,93.61870575
1,245,339,57,261,170,58,267,58,422,143,11,1483,12620,108,3.740084171,1872,24.04166651,709.3567872,26.37917729,94.07395234
1,287,313,55,285,181,82,281,55,387,162,12,1465,14610,94,3.740084171,2141,23.98333327,1290.686007,26.6301579,94.12268195
0,240,333,53,271,152,61,329,55,337,133,13,1489,14931,84,3.740084171,2224,24.16666651,2645.938486,26.71344817,93.77593345
1,297,319,56,261,198,55,267,57,379,171,13,1461,14711,99,3.740084171,2150,23.9333334,1166.326783,26.62879694,94.18432978
0,218,332,53,268,191,75,322,53,326,160,15,1467,14764,96,3.740084171,2166,23.9333334,2015.837115,26.65136695,94.0385881
0,260,331,55,281,159,58,314,57,356,139,15,1483,13336,103,3.740084171,1978,24.0999999,304.765637,26.53136325,93.91850137
1,233,331,55,261,170,70,311,56,359,149,16,1481,13712,98,3.740084171,2031,24.06666644,1968.840397,26.57321762,93.89855137
0,240,328,55,262,163,51,299,57,362,143,16,1480,13793,103,3.740084171,2042,24.03333314,3876.186842,26.57558686,93.92107321
0,213,315,53,281,180,62,301,53,354,159,17,1468,14823,92,3.740084171,2177,23.95833317,155.5239604,26.66418822,94.02028075
0,235,346,56,284,145,60,321,58,346,125,17,1491,14814,84,3.740084171,2210,24.2249999,1783.757539,26.7020344,93.75482836
0,257,321,54,269,174,82,290,55,355,145,17,1469,14503,93,3.740084171,2131,23.94999997,2076.589889,26.63323262,94.06616761
0,238,326,52,265,178,44,312,53,338,161,18,1472,15909,88,3.740084171,2343,24.05000003,2466.920804,26.76976944,93.96069456
0,264,342,57,275,153,45,324,59,338,132,20,1493,14716,85,3.740084171,2198,24.2249999,1274.350615,26.69479529,93.73667541
1,236,355,55,273,156,47,332,57,348,151,3,1488,14531,86,3.825169802,2163,24.10833295,327.9745141,26.64248925,93.52777035
1,233,297,55,267,186,65,264,56,366,158,9,1462,14197,111,3.825169802,2077,23.91666667,1716.161116,26.56207253,94.2086624
1,309,316,54,273,181,61,294,55,357,154,11,1464,15450,86,3.825169802,2263,23.99166648,2560.956174,26.70939144,94.10717236
1,241,287,55,267,174,88,256,57,370,150,13,1471,14049,98,3.825169802,2068,24.02499994,600.6915027,26.57140201,94.13315708
0,244,328,56,269,161,63,312,57,339,146,13,1476,14960,87,3.825169802,2209,24.05833308,2307.17889,26.68747771,93.96110887
0,230,341,56,261,163,52,317,57,333,139,16,1484,14930,82,3.825169802,2216,24.17499971,1594.486391,26.70217363,93.80189079
0,232,368,58,245,152,50,347,60,337,130,16,1494,14718,77,3.825169802,2200,24.2166667,671.9172482,26.6961361,93.72196936
0,246,319,53,286,176,86,287,54,361,152,16,1477,13728,109,3.825169802,2029,23.99999984,3842.960883,26.5711268,93.94528595
1,247,322,53,266,170,64,294,54,351,147,16,1465,14559,96,3.825169802,2134,23.95833333,1394.978742,26.62617936,94.07029643
0,237,318,55,280,168,51,294,56,366,148,17,1475,13905,103,3.825169802,2052,24.03333314,3920.403925,26.58438636,93.9220781
0,242,317,51,277,172,51,286,53,366,148,17,1473,15393,89,3.825169802,2268,24.08333333,2434.991014,26.72221362,93.97006164
0,258,326,54,273,164,71,297,55,368,142,17,1481,13553,103,3.825169802,2008,24.02499978,3529.865118,26.55398138,93.93838241
0,341,274,57,296,175,147,269,58,325,156,18,1448,17102,87,3.825169802,2477,23.79999987,1764.237257,26.85821502,94.24845904
1,247,313,55,288,180,67,302,57,342,157,19,1469,14723,91,3.825169802,2164,23.96666654,1292.22145,26.65016316,94.00381963
1,293,316,54,280,151,66,298,55,354,137,19,1469,14414,92,3.825169802,2118,23.94999997,2964.309082,26.62383949,94.04777135
0,244,323,55,271,158,54,305,57,359,140,24,1475,14160,95,3.825169802,2090,23.99999984,1552.744536,26.61133255,93.96720006
0,255,361,56,255,169,85,344,57,330,155,7,1481,14075,93,3.839165211,2086,24.00833321,3076.861971,26.6061386,93.63511926
1,259,323,56,263,152,46,293,58,367,142,10,1490,14577,81,3.839165211,2173,24.20833317,1738.937123,26.67024074,93.61505343
1,264,323,56,249,193,61,288,57,353,162,10,1450,14611,108,3.839165211,2119,23.85833343,314.3546371,26.59352765,94.25187267
0,253,348,55,256,164,69,338,56,345,148,11,1487,14278,88,3.839165211,2124,24.09999975,1586.306372,26.63125737,93.60327173
0,260,346,54,269,170,89,340,55,353,151,13,1489,14273,91,3.839165211,2126,24.09166638,1819.848859,26.62993752,93.5932226
0,247,333,57,265,165,54,321,58,334,146,15,1485,14658,83,3.839165211,2178,24.14166641,915.2009323,26.67598721,93.79643981
1,287,319,54,298,198,59,297,54,368,161,15,1476,13593,100,3.839165211,2007,23.99166648,1683.434377,26.53520481,94.04496353
0,236,310,55,274,159,76,295,57,366,139,14,1472,14325,93,3.935723543,2110,23.95833317,198.6824552,26.62111909,94.0054192
0,242,323,55,268,178,68,310,56,333,149,14,1466,14668,97,3.935723543,2151,23.9416666,969.5926845,26.64788265,94.02829166
0,263,325,55,279,150,41,311,57,345,138,14,1482,14733,80,3.935723543,2184,24.11666663,2830.720042,26.68243647,93.87143282
0,269,301,55,273,175,57,284,56,357,152,12,1454,16560,93,3.949322462,2408,23.91666667,2248.486464,26.80112349,94.19465457
0,248,336,55,288,177,48,315,57,353,152,13,1475,13640,102,3.949322462,2013,24.01666641,3612.338955,26.55757044,93.99564091
0,244,341,56,261,160,75,317,58,333,138,15,1483,14847,89,3.949322462,2203,24.16666635,1447.196499,26.69997273,93.80164054
0,221,317,54,275,161,74,294,56,360,141,17,1475,14117,97,3.949322462,2083,23.99166663,2335.134719,26.60686216,93.99141458
0,225,330,54,266,164,75,305,55,342,142,18,1474,14463,98,3.949322462,2133,24.00833305,2733.494937,26.63704417,93.97757353
0,240,314,55,286,167,59,291,55,365,144,19,1476,13847,100,3.949322462,2044,23.99999984,3237.741662,26.57985981,93.97100742
0,285,350,58,267,163,104,344,60,327,148,23,1495,14535,78,3.949322462,2174,24.1916666,487.0054447,26.6813943,93.71287698
1,265,303,56,289,167,60,277,58,367,146,5,1470,13780,106,3.962874174,2027,24.00833305,813.464958,26.52019613,94.18155401
1,260,319,57,314,204,83,285,58,369,174,7,1480,12465,126,3.962874174,1846,24.01666641,385.9896236,26.32217306,94.08962076
1,254,307,55,268,182,87,275,56,363,157,10,1466,14273,93,3.962874174,2093,24.00833321,1182.810656,26.58367126,94.144467
0,232,307,56,284,167,57,296,57,366,152,12,1474,14042,96,3.962874174,2071,24.00833305,3496.10043,26.59609306,93.98770434
1,236,324,54,271,200,69,287,55,368,162,14,1470,13801,98,3.962874174,2030,23.9749999,2241.124984,26.55339792,94.06435602
0,247,318,55,291,177,98,309,56,347,156,14,1486,14407,90,3.962874174,2142,24.13333305,2232.872029,26.65397759,93.79394253
1,249,357,58,252,156,44,351,59,305,141,14,1487,14650,83,3.962874174,2179,24.18333308,290.6126299,26.67867801,93.76703847
0,267,337,54,257,153,59,313,55,343,134,16,1477,14758,92,3.962874174,2180,24.04166651,1783.50826,26.67428071,93.95959044
0,241,325,55,276,169,75,301,56,377,146,17,1483,13318,98,3.962874174,1976,24.10833327,467.5367708,26.52989027,93.88620524
0,252,339,54,262,188,87,295,56,355,159,17,1478,14043,97,3.962874174,2077,24.03333314,2452.944323,26.6031152,93.91185336
0,240,315,53,290,174,73,289,54,373,152,21,1476,13765,104,3.962874174,2033,23.98333311,4074.241083,26.57106204,93.96999899
0,257,369,54,272,169,57,359,55,331,148,7,1484,14161,86,3.989837885,2102,24.07499981,965.9143887,26.6098924,93.59346497
0,256,327,56,264,161,65,308,58,355,151,9,1490,14380,81,3.989837885,2143,24.17499987,373.4390906,26.64447317,93.60474633
1,279,306,56,257,197,93,275,57,361,165,9,1443,14452,127,3.989837885,2086,23.72500006,3622.214641,26.5587217,94.2675538
0,314,319,55,304,223,87,294,55,376,186,12,1476,13494,105,4.003250599,1993,24.00833321,1573.603931,26.53126235,94.03956855
1,255,332,56,274,177,56,291,57,396,150,13,1477,13182,103,4.003250599,1948,24.09166654,1551.974374,26.49317571,93.97097256
0,279,329,56,272,176,55,308,58,335,154,14,1480,15327,88,4.003250599,2270,24.14166657,1175.690554,26.7250163,93.91591899
0,223,319,54,265,163,59,298,56,360,143,15,1476,14241,94,4.003250599,2103,23.99999984,2285.428447,26.62255682,93.9660155
0,242,341,55,265,200,70,303,57,349,168,19,1477,14130,96,4.003250599,2088,23.99999984,541.8135416,26.61450538,93.93294085
0,290,299,55,287,170,58,278,57,365,157,12,1456,15952,96,4.056452751,2324,23.95833349,2842.45665,26.74642015,94.18574338
1,269,303,54,274,163,72,281,55,354,142,13,1471,13958,96,4.056452751,2054,24.04166651,1399.577745,26.5522121,94.14822417
0,240,320,55,272,158,59,297,56,348,140,14,1478,14839,94,4.056452751,2194,24.05833308,1923.377959,26.68087922,93.96034953
1,254,328,53,264,186,95,301,54,351,161,14,1462,14562,102,4.056452751,2130,23.96666654,636.7532908,26.61788755,94.11136661
1,237,313,56,270,154,65,293,57,354,136,15,1468,14405,95,4.056452751,2115,23.9416666,1452.068634,26.61952457,94.02254548
0,293,323,56,280,182,57,296,58,358,161,15,1480,14583,83,4.056452751,2159,24.08333317,2153.984027,26.66133555,93.85912462
0,220,316,54,265,159,72,302,56,356,141,16,1472,14325,101,4.056452751,2110,23.95833317,580.6251018,26.61672085,94.0049127
1,238,326,53,264,163,78,295,54,361,143,17,1475,14359,99,4.056452751,2119,24.00833305,2618.763255,26.63264545,93.97706775
0,275,335,57,274,154,62,329,58,328,133,17,1487,14325,84,4.056452751,2131,24.14166641,29.67054273,26.64416085,93.73095766
1,283,308,57,269,204,70,270,58,369,177,14,1460,14646,94,4.108956814,2139,23.95833333,875.9401378,26.62069878,94.17596798
0,267,313,56,287,179,39,289,56,347,156,15,1475,15558,84,4.108956814,2295,24.0916667,1766.210025,26.73381324,93.98873017
0,269,324,53,270,171,67,304,55,345,146,15,1471,14677,95,4.108956814,2160,23.98333327,1393.632084,26.65198466,93.98423991
0,274,318,54,282,166,49,295,54,349,143,15,1472,15326,91,4.108956814,2256,24.03333314,2365.017532,26.71182077,93.98618962
0,246,332,55,277,203,61,302,56,360,169,16,1473,13645,101,4.108956814,2011,23.97499975,467.0560556,26.54779204,94.0291156
1,245,316,54,269,186,91,291,55,361,163,18,1468,14509,95,4.108956814,2131,23.94999997,3100.327622,26.62997869,94.05342675
0,246,375,57,245,156,68,347,58,315,139,9,1486,14233,84,4.147892952,2116,24.08333317,1467.015548,26.62529562,93.64468573
1,260,324,53,264,223,71,291,54,332,190,10,1425,15535,124,4.147892952,2214,23.59166638,229.7882828,26.68039137,94.43514529
0,235,332,53,266,180,61,300,54,345,156,11,1481,15304,82,4.147892952,2267,24.13333321,193.5315682,26.73100381,93.89927439
1,279,317,56,269,194,81,278,57,367,168,11,1463,14604,98,4.147892952,2137,23.9666667,1396.844239,26.62162077,94.16618773
1,268,303,55,272,169,56,284,56,359,146,12,1454,16560,90,4.147892952,2408,23.91666667,2444.575702,26.80285604,94.19981088
0,264,326,53,269,167,62,318,54,340,149,14,1476,14883,100,4.147892952,2197,24.02499994,597.7586076,26.68148619,93.97774126
1,272,312,55,268,193,61,273,55,367,167,14,1462,14682,100,4.147892952,2148,23.9666667,1313.848128,26.63214799,94.17236052
0,227,323,55,272,162,64,296,56,360,136,15,1474,14176,95,4.147892952,2090,23.99999984,134.0068847,26.61602585,93.94053456
1,246,311,56,282,183,52,283,56,370,164,15,1463,14720,88,4.147892952,2154,23.98333327,1407.6357,26.63963943,94.1163668
1,227,311,55,291,180,60,291,56,365,158,16,1470,14177,95,4.147892952,2085,23.94999981,1759.99748,26.60527012,94.00853971
0,254,322,54,282,183,66,309,56,341,158,16,1469,14626,95,4.147892952,2150,23.94999981,691.6422644,26.64947943,94.01116155
0,248,331,54,268,175,71,308,55,337,150,19,1467,14625,93,4.147892952,2146,23.96666654,1916.428344,26.63520236,94.06886859
1,288,314,54,275,185,66,290,55,355,157,19,1467,14516,94,4.147892952,2131,23.9416666,3507.919177,26.63263443,94.04878806
1,250,337,57,308,191,114,321,59,338,165,4,1484,12593,118,4.173645496,1870,24.0666666,2190.961523,26.35643939,94.1034106
0,263,343,55,265,169,87,314,56,352,156,4,1495,14374,84,4.173645496,2149,24.14999978,269.6743116,26.64315632,93.56993746
1,244,325,54,299,174,58,279,56,405,148,10,1478,12925,106,4.173645496,1911,24.04999987,3296.502426,26.45701941,94.00141626
0,252,312,54,286,170,46,292,56,355,147,15,1466,14896,92,4.173645496,2185,23.9749999,536.0056611,26.65984431,94.0667777
0,241,309,53,297,165,70,294,54,368,145,16,1473,13894,108,4.173645496,2048,23.99166648,4672.57798,26.57607242,93.98787748
1,257,325,54,285,170,67,301,55,370,150,16,1483,13318,101,4.173645496,1976,24.10833327,83.69729449,26.52724027,93.89084701
1,262,321,57,312,179,86,300,59,350,156,6,1482,12651,110,4.1992383,1876,24.0666666,1138.933855,26.36455053,94.11174054
1,248,320,54,244,182,62,289,55,337,156,7,1450,14568,114,4.1992383,2113,23.85833343,237.1983313,26.59086737,94.25650217
1,251,337,57,298,205,72,297,58,350,170,7,1484,12616,124,4.1992383,1873,24.04999971,629.6013247,26.34514515,94.12923984
1,230,310,54,295,160,57,292,56,380,142,14,1470,14098,103,4.1992383,2073,23.95833317,2498.818926,26.59890031,94.00533413
0,236,346,56,280,143,44,321,58,346,128,15,1491,14814,83,4.1992383,2210,24.2249999,1729.284266,26.70005701,93.75212815
1,238,302,55,270,169,61,263,56,390,147,15,1472,13805,94,4.1992383,2033,24.05833324,978.9808898,26.5497428,94.10346732
1,258,324,57,270,151,54,307,59,345,135,16,1490,14532,81,4.1992383,2166,24.17499987,655.899813,26.67127744,93.70183291
0,237,353,55,259,192,95,307,55,356,154,6,1479,14150,95,4.262537956,2093,23.97500006,2747.841588,26.61227286,93.69024803
1,241,349,57,250,154,52,335,59,337,143,6,1487,14462,83,4.262537956,2152,24.19166644,1150.855508,26.65393804,93.62313466
0,244,351,56,253,161,51,334,58,341,151,7,1491,14412,84,4.262537956,2149,24.19166644,1217.151734,26.65349532,93.6280369
0,240,313,52,282,183,66,292,53,337,163,8,1453,16558,100,4.262537956,2406,23.88333337,3293.058127,26.80781942,94.21772895
0,250,344,52,278,164,77,334,54,338,155,8,1489,14405,91,4.262537956,2146,24.10833311,1048.270465,26.63544524,93.55670041
1,294,306,57,291,169,57,288,58,352,151,9,1475,13536,104,4.262537956,1997,24.05833324,1487.029012,26.49717033,94.16653301
1,239,337,57,271,178,55,298,59,368,144,10,1484,12492,109,4.262537956,1855,24.05833324,1402.395971,26.36514696,94.05754548
0,231,325,55,275,147,39,323,57,336,131,11,1491,14914,83,4.262537956,2224,24.1583333,2409.46116,26.71367256,93.77348249
0,230,342,56,257,155,52,323,59,350,145,12,1489,14311,87,4.262537956,2131,24.15833298,541.5158829,26.63367342,93.62582049
0,256,327,56,264,161,65,308,58,355,151,13,1490,14380,89,4.262537956,2143,24.17499987,558.2668666,26.64227054,93.60450049
0,263,308,53,291,173,99,292,55,358,153,14,1470,15060,93,4.262537956,2215,24.00833321,614.6367279,26.68754784,94.00813449
0,285,333,54,265,187,64,302,56,355,159,15,1480,14583,93,4.262537956,2159,24.08333317,2636.091167,26.66088458,93.86402259
0,260,297,54,282,177,44,289,55,345,154,16,1467,16458,89,4.262537956,2415,24.06666676,1997.1687,26.80586426,94.07386398
0,244,319,53,276,161,72,304,53,359,141,17,1474,14195,97,4.262537956,2093,23.9749999,2452.976507,26.61505042,93.97504578
1,275,299,55,285,167,67,276,56,362,139,10,1470,13837,99,4.275084019,2035,24.00833305,178.1241418,26.52967608,94.17524723
1,263,293,55,282,174,86,263,56,385,149,12,1470,13850,97,4.275084019,2037,24.07499997,225.3704677,26.54685812,94.11054537
0,267,303,54,302,183,71,272,54,387,152,12,1475,13578,106,4.275084019,2003,23.99999984,1022.252517,26.5339162,94.03493242
1,273,346,56,279,206,53,277,57,426,156,12,1482,12657,104,4.275084019,1877,24.03333314,821.502077,26.39903462,94.0515545
0,261,340,54,278,164,80,320,55,333,136,13,1487,14344,91,4.275084019,2134,24.15833314,2594.985893,26.64588328,93.76085203
0,271,326,56,269,161,66,306,58,361,148,13,1488,14419,86,4.275084019,2147,24.17499987,1085.49347,26.64337456,93.59224475
0,251,338,53,258,169,67,306,55,359,144,14,1478,14212,95,4.275084019,2101,24.04166651,1122.968244,26.6211668,93.90896932
1,237,323,53,271,160,80,311,54,338,140,15,1466,14599,97,4.275084019,2141,23.9333334,1311.82798,26.639087,94.02727585
1,230,342,55,254,177,54,293,57,357,147,17,1479,14102,95,4.275084019,2087,24.04166651,1480.756991,26.60841854,93.90256639
0,228,314,55,280,162,66,295,57,354,142,18,1471,14260,101,4.275084019,2098,23.9749999,1138.837487,26.61255013,94.00195977
1,248,315,57,273,150,53,305,59,348,132,18,1490,14610,79,4.275084019,2177,24.17499987,1118.487736,26.67746248,93.68272128
1,239,313,56,283,175,60,310,58,345,156,20,1471,14866,91,4.275084019,2187,24.01666657,1258.689622,26.67329407,93.99411743
0,253,333,58,267,158,43,310,60,354,151,20,1483,14631,85,4.275084019,2170,24.11666663,1888.349398,26.67476346,93.85818134
0,225,349,54,255,176,73,317,55,333,141,10,1483,14267,95,4.312499046,2116,24.05833308,1185.666089,26.6327747,93.66037413
1,242,310,52,263,191,64,278,53,349,165,10,1461,15337,100,4.312499046,2241,23.92500003,1396.772222,26.69356179,94.15727984
0,237,329,56,269,158,46,312,57,345,142,12,1482,15044,85,4.312499046,2231,24.14166657,718.3395325,26.70385616,93.92834181
0,272,333,56,269,179,52,303,58,341,158,12,1480,15327,83,4.312499046,2270,24.14166657,813.1676552,26.72547006,93.91101929
